Entity,Code,Day,People vaccinated (cumulative)
Italy,ITA,2021-03-10,4368184
Italy,ITA,2021-03-11,4534106
Italy,ITA,2021-03-12,4686695
Italy,ITA,2021-03-13,4816096
Italy,ITA,2021-03-14,4889029
Italy,ITA,2021-03-15,4994448
Italy,ITA,2021-03-16,5062894
Italy,ITA,2021-03-17,5148264
Italy,ITA,2021-03-18,5232993
Italy,ITA,2021-03-19,5331083
Italy,ITA,2021-03-20,5445503
Italy,ITA,2021-03-21,5531113
Italy,ITA,2021-03-22,5662178
Italy,ITA,2021-03-23,5818218
Italy,ITA,2021-03-24,5990648
Italy,ITA,2021-03-25,6178334
Italy,ITA,2021-03-26,6373142
Italy,ITA,2021-03-27,6547683
Italy,ITA,2021-03-28,6670777
Italy,ITA,2021-03-29,6849153
Italy,ITA,2021-03-30,7043979
Italy,ITA,2021-03-31,7260803
Italy,ITA,2021-04-01,7459581
Italy,ITA,2021-04-02,7664522
Italy,ITA,2021-04-03,7834843
Italy,ITA,2021-04-04,7910826
Italy,ITA,2021-04-05,8044557
Italy,ITA,2021-04-06,8255622
Italy,ITA,2021-04-07,8501258
Italy,ITA,2021-04-08,8752583
Italy,ITA,2021-04-09,9007839
Italy,ITA,2021-04-10,9261429
Italy,ITA,2021-04-11,9422918
Italy,ITA,2021-04-12,9628970
Italy,ITA,2021-04-13,9852170
Italy,ITA,2021-04-14,10095042
Italy,ITA,2021-04-15,10349473
Italy,ITA,2021-04-16,10631847
Italy,ITA,2021-04-17,10908986
Italy,ITA,2021-04-18,11097579
Italy,ITA,2021-04-19,11322064
Italy,ITA,2021-04-20,11559828
Italy,ITA,2021-04-21,11815883
Italy,ITA,2021-04-22,12081257
Italy,ITA,2021-04-23,12358170
Italy,ITA,2021-04-24,12632138
Italy,ITA,2021-04-25,12853505
Italy,ITA,2021-04-26,13117447
Italy,ITA,2021-04-27,13381184
Italy,ITA,2021-04-28,13652406
Italy,ITA,2021-04-29,14009626
Italy,ITA,2021-04-30,14350408
Italy,ITA,2021-05-01,14635695
Italy,ITA,2021-05-02,14889039
Italy,ITA,2021-05-03,15181434
Italy,ITA,2021-05-04,15498110
Italy,ITA,2021-05-05,15839750
Italy,ITA,2021-05-06,16188659
Italy,ITA,2021-05-07,16545827
Italy,ITA,2021-05-08,16873882
Italy,ITA,2021-05-09,17131236
Italy,ITA,2021-05-10,17425440
Italy,ITA,2021-05-11,17728272
Italy,ITA,2021-05-12,18054498
Italy,ITA,2021-05-13,18401128
Italy,ITA,2021-05-14,18754420
Italy,ITA,2021-05-15,19118526
Italy,ITA,2021-05-16,19392032
Italy,ITA,2021-05-17,19665854
Italy,ITA,2021-05-18,19948690
Italy,ITA,2021-05-19,20256172
Italy,ITA,2021-05-20,20568808
Italy,ITA,2021-05-21,20898664
Italy,ITA,2021-05-22,21222184
Italy,ITA,2021-05-23,21474332
Italy,ITA,2021-05-24,21750248
Italy,ITA,2021-05-25,22021204
Italy,ITA,2021-05-26,22310700
Italy,ITA,2021-05-27,22621348
Italy,ITA,2021-05-28,22946736
Italy,ITA,2021-05-29,23267508
Italy,ITA,2021-05-30,23523902
Italy,ITA,2021-05-31,23852238
Italy,ITA,2021-06-01,24188698
Italy,ITA,2021-06-02,24530480
Italy,ITA,2021-06-03,24998068
Italy,ITA,2021-06-04,25506730
Italy,ITA,2021-06-05,26008176
Italy,ITA,2021-06-06,26439404
Italy,ITA,2021-06-07,26897866
Italy,ITA,2021-06-08,27361642
Italy,ITA,2021-06-09,27835432
Italy,ITA,2021-06-10,28341912
Italy,ITA,2021-06-11,28832524
Italy,ITA,2021-06-12,29297724
Italy,ITA,2021-06-13,29657120
Italy,ITA,2021-06-14,29992280
Italy,ITA,2021-06-15,30316820
Italy,ITA,2021-06-16,30639410
Italy,ITA,2021-06-17,30960440
Italy,ITA,2021-06-18,31280036
Italy,ITA,2021-06-19,31577600
Italy,ITA,2021-06-20,31804360
Italy,ITA,2021-06-21,32089488
Italy,ITA,2021-06-22,32380020
Italy,ITA,2021-06-23,32661346
Italy,ITA,2021-06-24,32957390
Italy,ITA,2021-06-25,33242220
Italy,ITA,2021-06-26,33510668
Italy,ITA,2021-06-27,33724836
Italy,ITA,2021-06-28,33992170
Italy,ITA,2021-06-29,34240120
Italy,ITA,2021-06-30,34487508
Italy,ITA,2021-07-01,34710244
Italy,ITA,2021-07-02,34912170
Italy,ITA,2021-07-03,35079536
Italy,ITA,2021-07-04,35220350
Italy,ITA,2021-07-05,35390950
Italy,ITA,2021-07-06,35556524
Italy,ITA,2021-07-07,35704776
Italy,ITA,2021-07-08,35821680
Italy,ITA,2021-07-09,35932530
Italy,ITA,2021-07-10,36035110
Italy,ITA,2021-07-11,36094868
Italy,ITA,2021-07-12,36186564
Italy,ITA,2021-07-13,36276364
Italy,ITA,2021-07-14,36375250
Italy,ITA,2021-07-15,36478972
Italy,ITA,2021-07-16,36577010
Italy,ITA,2021-07-17,36659610
Italy,ITA,2021-07-18,36747050
Italy,ITA,2021-07-19,36870364
Italy,ITA,2021-07-20,36992156
Italy,ITA,2021-07-21,37128570
Italy,ITA,2021-07-22,37275730
Italy,ITA,2021-07-23,37438336
Italy,ITA,2021-07-24,37559628
Italy,ITA,2021-07-25,37643490
Italy,ITA,2021-07-26,37792024
Italy,ITA,2021-07-27,37940360
Italy,ITA,2021-07-28,38105610
Italy,ITA,2021-07-29,38290104
Italy,ITA,2021-07-30,38482250
Italy,ITA,2021-07-31,38640984
Italy,ITA,2021-08-01,38755220
Italy,ITA,2021-08-02,38912788
Italy,ITA,2021-08-03,39071680
Italy,ITA,2021-08-04,39252892
Italy,ITA,2021-08-05,39436270
Italy,ITA,2021-08-06,39631610
Italy,ITA,2021-08-07,39789424
Italy,ITA,2021-08-08,39903004
Italy,ITA,2021-08-09,40091060
Italy,ITA,2021-08-10,40278370
Italy,ITA,2021-08-11,40458336
Italy,ITA,2021-08-12,40644390
Italy,ITA,2021-08-13,40804930
Italy,ITA,2021-08-14,40872200
Italy,ITA,2021-08-15,40900724
Italy,ITA,2021-08-16,41031264
Italy,ITA,2021-08-17,41164984
Italy,ITA,2021-08-18,41308840
Italy,ITA,2021-08-19,41438170
Italy,ITA,2021-08-20,41556696
Italy,ITA,2021-08-21,41637016
Italy,ITA,2021-08-22,41686930
Italy,ITA,2021-08-23,41837360
Italy,ITA,2021-08-24,41976216
Italy,ITA,2021-08-25,42108930
Italy,ITA,2021-08-26,42232590
Italy,ITA,2021-08-27,42350604
Italy,ITA,2021-08-28,42447516
Italy,ITA,2021-08-29,42516056
Italy,ITA,2021-08-30,42674348
Italy,ITA,2021-08-31,42819384
Italy,ITA,2021-09-01,42955508
Italy,ITA,2021-09-02,43077900
Italy,ITA,2021-09-03,43195780
Italy,ITA,2021-09-04,43296190
Italy,ITA,2021-09-05,43357784
Italy,ITA,2021-09-06,43466544
Italy,ITA,2021-09-07,43564800
Italy,ITA,2021-09-08,43659936
Italy,ITA,2021-09-09,43747930
Italy,ITA,2021-09-10,43834584
Italy,ITA,2021-09-11,43907456
Italy,ITA,2021-09-12,43955780
Italy,ITA,2021-09-13,44029280
Italy,ITA,2021-09-14,44099880
Italy,ITA,2021-09-15,44168576
Italy,ITA,2021-09-16,44231544
Italy,ITA,2021-09-17,44307228
Italy,ITA,2021-09-18,44394388
Italy,ITA,2021-09-19,44448920
Italy,ITA,2021-09-20,44534876
Italy,ITA,2021-09-21,44623988
Italy,ITA,2021-09-22,44715816
Italy,ITA,2021-09-23,44807184
Italy,ITA,2021-09-24,44901890
Italy,ITA,2021-09-25,44989870
Italy,ITA,2021-09-26,45046150
Italy,ITA,2021-09-27,45130544
Italy,ITA,2021-09-28,45211790
Italy,ITA,2021-09-29,45292350
Italy,ITA,2021-09-30,45380150
Italy,ITA,2021-10-01,45449010
Italy,ITA,2021-10-02,45512470
Italy,ITA,2021-10-03,45546136
Italy,ITA,2021-10-04,45604024
Italy,ITA,2021-10-05,45661230
Italy,ITA,2021-10-06,45719784
Italy,ITA,2021-10-07,45780540
Italy,ITA,2021-10-08,45845384
Italy,ITA,2021-10-09,45901148
Italy,ITA,2021-10-10,45929790
Italy,ITA,2021-10-11,45989750
Italy,ITA,2021-10-12,46053700
Italy,ITA,2021-10-13,46124040
Italy,ITA,2021-10-14,46205924
Italy,ITA,2021-10-15,46282944
Italy,ITA,2021-10-16,46340330
Italy,ITA,2021-10-17,46372064
Italy,ITA,2021-10-18,46424300
Italy,ITA,2021-10-19,46467124
Italy,ITA,2021-10-20,46506090
Italy,ITA,2021-10-21,46541988
Italy,ITA,2021-10-22,46576252
Italy,ITA,2021-10-23,46600536
Italy,ITA,2021-10-24,46612948
Italy,ITA,2021-10-25,46639908
Italy,ITA,2021-10-26,46664310
Italy,ITA,2021-10-27,46688380
Italy,ITA,2021-10-28,46711470
Italy,ITA,2021-10-29,46732684
Italy,ITA,2021-10-30,46750636
Italy,ITA,2021-10-31,46759210
Italy,ITA,2021-11-01,46765436
Italy,ITA,2021-11-02,46783930
Italy,ITA,2021-11-03,46803064
Italy,ITA,2021-11-04,46822750
Italy,ITA,2021-11-05,46843068
Italy,ITA,2021-11-06,46860650
Italy,ITA,2021-11-07,46868560
Italy,ITA,2021-11-08,46888948
Italy,ITA,2021-11-09,46908484
Italy,ITA,2021-11-10,46928830
Italy,ITA,2021-11-11,46949424
Italy,ITA,2021-11-12,46969856
Italy,ITA,2021-11-13,46988764
Italy,ITA,2021-11-14,46996616
Italy,ITA,2021-11-15,47016156
Italy,ITA,2021-11-16,47035320
Italy,ITA,2021-11-17,47054428
Italy,ITA,2021-11-18,47075976
Italy,ITA,2021-11-19,47097390
Italy,ITA,2021-11-20,47116056
Italy,ITA,2021-11-21,47125070
Italy,ITA,2021-11-22,47147668
Italy,ITA,2021-11-23,47169576
Italy,ITA,2021-11-24,47191932
Italy,ITA,2021-11-25,47219376
Italy,ITA,2021-11-26,47249084
Italy,ITA,2021-11-27,47278936
Italy,ITA,2021-11-28,47294350
Italy,ITA,2021-11-29,47328360
Italy,ITA,2021-11-30,47361548
Italy,ITA,2021-12-01,47394028
Italy,ITA,2021-12-02,47427704
Italy,ITA,2021-12-03,47462800
Italy,ITA,2021-12-04,47495444
Italy,ITA,2021-12-05,47518810
Italy,ITA,2021-12-06,47563604
Italy,ITA,2021-12-07,47606690
Italy,ITA,2021-12-08,47630610
Italy,ITA,2021-12-09,47669304
Italy,ITA,2021-12-10,47705810
Italy,ITA,2021-12-11,47738036
Italy,ITA,2021-12-12,47759452
Italy,ITA,2021-12-13,47792590
Italy,ITA,2021-12-14,47825670
Italy,ITA,2021-12-15,47856990
Italy,ITA,2021-12-16,47903180
Italy,ITA,2021-12-17,47944416
Italy,ITA,2021-12-18,47997480
Italy,ITA,2021-12-19,48035376
Italy,ITA,2021-12-20,48077172
Italy,ITA,2021-12-21,48118336
Italy,ITA,2021-12-22,48160540
Italy,ITA,2021-12-23,48203344
Italy,ITA,2021-12-24,48218560
Italy,ITA,2021-12-25,48220196
Italy,ITA,2021-12-26,48237210
Italy,ITA,2021-12-27,48287480
Italy,ITA,2021-12-28,48347660
Italy,ITA,2021-12-29,48408800
Italy,ITA,2021-12-30,48464772
Italy,ITA,2021-12-31,48486480
Italy,ITA,2022-01-01,48491860
Italy,ITA,2022-01-02,48535744
Italy,ITA,2022-01-03,48601772
Italy,ITA,2022-01-04,48678944
Italy,ITA,2022-01-05,48751370
Italy,ITA,2022-01-06,48797984
Italy,ITA,2022-01-07,48874696
Italy,ITA,2022-01-08,48958816
Italy,ITA,2022-01-09,49022990
Italy,ITA,2022-01-10,49093868
Italy,ITA,2022-01-11,49176536
Italy,ITA,2022-01-12,49256372
Italy,ITA,2022-01-13,49330920
Italy,ITA,2022-01-14,49409196
Italy,ITA,2022-01-15,49507588
Italy,ITA,2022-01-16,49573508
Italy,ITA,2022-01-17,49632370
Italy,ITA,2022-01-18,49691836
Italy,ITA,2022-01-19,49746780
Italy,ITA,2022-01-20,49801050
Italy,ITA,2022-01-21,49855544
Italy,ITA,2022-01-22,49925750
Italy,ITA,2022-01-23,49966496
Italy,ITA,2022-01-24,50007052
Italy,ITA,2022-01-25,50048116
Italy,ITA,2022-01-26,50087868
Italy,ITA,2022-01-27,50127972
Italy,ITA,2022-01-28,50168530
Italy,ITA,2022-01-29,50219916
Italy,ITA,2022-01-30,50256410
Italy,ITA,2022-01-31,50293144
Italy,ITA,2022-02-01,50326750
Italy,ITA,2022-02-02,50356860
Italy,ITA,2022-02-03,50385260
Italy,ITA,2022-02-04,50414350
Italy,ITA,2022-02-05,50450390
Italy,ITA,2022-02-06,50471052
Italy,ITA,2022-02-07,50491860
Italy,ITA,2022-02-08,50513676
Italy,ITA,2022-02-09,50533290
Italy,ITA,2022-02-10,50551524
Italy,ITA,2022-02-11,50569944
Italy,ITA,2022-02-12,50590690
Italy,ITA,2022-02-13,50600784
Italy,ITA,2022-02-14,50611812
Italy,ITA,2022-02-15,50624704
Italy,ITA,2022-02-16,50635370
Italy,ITA,2022-02-17,50644824
Italy,ITA,2022-02-18,50655148
Italy,ITA,2022-02-19,50665828
Italy,ITA,2022-02-20,50670130
Italy,ITA,2022-02-21,50676892
Italy,ITA,2022-02-22,50683900
Italy,ITA,2022-02-23,50690496
Italy,ITA,2022-02-24,50697004
Italy,ITA,2022-02-25,50703012
Italy,ITA,2022-02-26,50709076
Italy,ITA,2022-02-27,50711576
Italy,ITA,2022-02-28,50717108
Italy,ITA,2022-03-01,50723412
Italy,ITA,2022-03-02,50728600
Italy,ITA,2022-03-03,50734510
Italy,ITA,2022-03-04,50739630
Italy,ITA,2022-03-05,50744830
Italy,ITA,2022-03-06,50746536
Italy,ITA,2022-03-07,50750430
Italy,ITA,2022-03-08,50754496
Italy,ITA,2022-03-09,50758064
Italy,ITA,2022-03-10,50762148
Italy,ITA,2022-03-11,50766384
Italy,ITA,2022-03-12,50770492
Italy,ITA,2022-03-13,50771880
Italy,ITA,2022-03-14,50775300
Italy,ITA,2022-03-15,50778844
Italy,ITA,2022-03-16,50782150
Italy,ITA,2022-03-17,50785576
Italy,ITA,2022-03-18,50788892
Italy,ITA,2022-03-19,50792188
Italy,ITA,2022-03-20,50793080
Italy,ITA,2022-03-21,50795628
Italy,ITA,2022-03-22,50798050
Italy,ITA,2022-03-23,50800416
Italy,ITA,2022-03-24,50803030
Italy,ITA,2022-03-25,50805510
Italy,ITA,2022-03-26,50808300
Italy,ITA,2022-03-27,50809096
Italy,ITA,2022-03-28,50810988
Italy,ITA,2022-03-29,50812970
Italy,ITA,2022-03-30,50814920
Italy,ITA,2022-03-31,50816904
Italy,ITA,2022-04-01,50818316
Italy,ITA,2022-04-02,50819930
Italy,ITA,2022-04-03,50820340
Italy,ITA,2022-04-04,50821430
Italy,ITA,2022-04-05,50822716
Italy,ITA,2022-04-06,50824076
Italy,ITA,2022-04-07,50825444
Italy,ITA,2022-04-08,50826984
Italy,ITA,2022-04-09,50828530
Italy,ITA,2022-04-10,50828936
Italy,ITA,2022-04-11,50830228
Italy,ITA,2022-04-12,50831480
Italy,ITA,2022-04-13,50832870
Italy,ITA,2022-04-14,50834370
Italy,ITA,2022-04-15,50835536
Italy,ITA,2022-04-16,50836340
Italy,ITA,2022-04-17,50836376
Italy,ITA,2022-04-18,50836428
Italy,ITA,2022-04-19,50837716
Italy,ITA,2022-04-20,50838988
Italy,ITA,2022-04-21,50840212
Italy,ITA,2022-04-22,50841496
Italy,ITA,2022-04-23,50842690
Italy,ITA,2022-04-24,50842910
Italy,ITA,2022-04-25,50842984
Italy,ITA,2022-04-26,50844170
Italy,ITA,2022-04-27,50845304
Italy,ITA,2022-04-28,50846264
Italy,ITA,2022-04-29,50847500
Italy,ITA,2022-04-30,50848690
Italy,ITA,2022-05-01,50848750
Italy,ITA,2022-05-02,50849492
Italy,ITA,2022-05-03,50850324
Italy,ITA,2022-05-04,50851280
Italy,ITA,2022-05-05,50852170
Italy,ITA,2022-05-06,50853064
Italy,ITA,2022-05-07,50853964
Italy,ITA,2022-05-08,50854220
Italy,ITA,2022-05-09,50854868
Italy,ITA,2022-05-10,50855624
Italy,ITA,2022-05-11,50856464
Italy,ITA,2022-05-12,50857130
Italy,ITA,2022-05-13,50857970
Italy,ITA,2022-05-14,50858890
Italy,ITA,2022-05-15,50859116
Italy,ITA,2022-05-16,50859700
Italy,ITA,2022-05-17,50860412
Italy,ITA,2022-05-18,50861276
Italy,ITA,2022-05-19,50862130
Italy,ITA,2022-05-20,50862900
Italy,ITA,2022-05-21,50863664
Italy,ITA,2022-05-22,50863840
Italy,ITA,2022-05-23,50864240
Italy,ITA,2022-05-24,50864812
Italy,ITA,2022-05-25,50865544
Italy,ITA,2022-05-26,50866224
Italy,ITA,2022-05-27,50866956
Italy,ITA,2022-05-28,50867652
Italy,ITA,2022-05-29,50867850
Italy,ITA,2022-05-30,50868364
Italy,ITA,2022-05-31,50868932
Italy,ITA,2022-06-01,50869490
Italy,ITA,2022-06-02,50869530
Italy,ITA,2022-06-03,50869976
Italy,ITA,2022-06-04,50870504
Italy,ITA,2022-06-05,50870560
Italy,ITA,2022-06-06,50870950
Italy,ITA,2022-06-07,50871490
Italy,ITA,2022-06-08,50872036
Italy,ITA,2022-06-09,50872624
Italy,ITA,2022-06-10,50873180
Italy,ITA,2022-06-11,50873776
Italy,ITA,2022-06-12,50873870
Italy,ITA,2022-06-13,50874230
Italy,ITA,2022-06-14,50874770
Italy,ITA,2022-06-15,50875396
Italy,ITA,2022-06-16,50875916
Italy,ITA,2022-06-17,50876430
Italy,ITA,2022-06-18,50876900
Italy,ITA,2022-06-19,50876936
Italy,ITA,2022-06-20,50877350
Italy,ITA,2022-06-21,50877868
Italy,ITA,2022-06-22,50878400
Italy,ITA,2022-06-23,50878860
Italy,ITA,2022-06-24,50879320
Italy,ITA,2022-06-25,50879980
Italy,ITA,2022-06-26,50880040
Italy,ITA,2022-06-27,50880476
Italy,ITA,2022-06-28,50881016
Italy,ITA,2022-06-29,50881576
Italy,ITA,2022-06-30,50882176
Italy,ITA,2022-07-01,50882636
Italy,ITA,2022-07-02,50883056
Italy,ITA,2022-07-03,50883108
Italy,ITA,2022-07-04,50883540
Italy,ITA,2022-07-05,50884070
Italy,ITA,2022-07-06,50884640
Italy,ITA,2022-07-07,50885132
Italy,ITA,2022-07-08,50885624
Italy,ITA,2022-07-09,50886140
Italy,ITA,2022-07-10,50886204
Italy,ITA,2022-07-11,50886690
Italy,ITA,2022-07-12,50887270
Italy,ITA,2022-07-13,50887936
Italy,ITA,2022-07-14,50888548
Italy,ITA,2022-07-15,50889176
Italy,ITA,2022-07-16,50889740
Italy,ITA,2022-07-17,50889796
Italy,ITA,2022-07-18,50890284
Italy,ITA,2022-07-19,50890896
Italy,ITA,2022-07-20,50891480
Italy,ITA,2022-07-21,50892132
Italy,ITA,2022-07-22,50892670
Italy,ITA,2022-07-23,50893010
Italy,ITA,2022-07-24,50893050
Italy,ITA,2022-07-25,50893504
Italy,ITA,2022-07-26,50893980
Italy,ITA,2022-07-27,50894570
Italy,ITA,2022-07-28,50895276
Italy,ITA,2022-07-29,50895796
Italy,ITA,2022-07-30,50896212
Italy,ITA,2022-07-31,50896264
Italy,ITA,2022-08-01,50896656
Italy,ITA,2022-08-02,50897124
Italy,ITA,2022-08-03,50897668
Italy,ITA,2022-08-04,50898170
Italy,ITA,2022-08-05,50898664
Italy,ITA,2022-08-06,50898944
Italy,ITA,2022-08-07,50898972
Italy,ITA,2022-08-08,50899320
Italy,ITA,2022-08-09,50899720
Italy,ITA,2022-08-10,50900204
Italy,ITA,2022-08-11,50900610
Italy,ITA,2022-08-12,50900876
Italy,ITA,2022-08-13,50901024
Italy,ITA,2022-08-14,50901028
Italy,ITA,2022-08-15,50901028
Italy,ITA,2022-08-16,50901268
Italy,ITA,2022-08-17,50901612
Italy,ITA,2022-08-18,50902000
Italy,ITA,2022-08-19,50902256
Italy,ITA,2022-08-20,50902460
Italy,ITA,2022-08-21,50902490
Italy,ITA,2022-08-22,50902744
Italy,ITA,2022-08-23,50903090
Italy,ITA,2022-08-24,50903520
Italy,ITA,2022-08-25,50903988
Italy,ITA,2022-08-26,50904388
Italy,ITA,2022-08-27,50904640
Italy,ITA,2022-08-28,50904664
Italy,ITA,2022-08-29,50905010
Italy,ITA,2022-08-30,50905384
Italy,ITA,2022-08-31,50905884
Italy,ITA,2022-09-01,50906244
Italy,ITA,2022-09-02,50906610
Italy,ITA,2022-09-03,50906828
Italy,ITA,2022-09-04,50906860
Italy,ITA,2022-09-05,50907252
Italy,ITA,2022-09-06,50907620
Italy,ITA,2022-09-07,50908324
Italy,ITA,2022-09-08,50908656
Italy,ITA,2022-09-09,50909028
Italy,ITA,2022-09-10,50909310
Italy,ITA,2022-09-11,50909344
Italy,ITA,2022-09-12,50909624
Italy,ITA,2022-09-13,50909944
Italy,ITA,2022-09-14,50910212
Italy,ITA,2022-09-15,50910532
Italy,ITA,2022-09-16,50910836
Italy,ITA,2022-09-17,50911064
Italy,ITA,2022-09-18,50911080
Italy,ITA,2022-09-19,50911276
Italy,ITA,2022-09-20,50911508
Italy,ITA,2022-09-21,50911724
Italy,ITA,2022-09-22,50911956
Italy,ITA,2022-09-23,50912170
Italy,ITA,2022-09-24,50912370
Italy,ITA,2022-09-25,50912376
Italy,ITA,2022-09-26,50912590
Italy,ITA,2022-09-27,50912860
Italy,ITA,2022-09-28,50913056
Italy,ITA,2022-09-29,50913280
Italy,ITA,2022-09-30,50913520
Italy,ITA,2022-10-01,50913690
Italy,ITA,2022-10-02,50913700
Italy,ITA,2022-10-03,50913860
Italy,ITA,2022-10-04,50914120
Italy,ITA,2022-10-05,50914364
Italy,ITA,2022-10-06,50914584
Italy,ITA,2022-10-07,50914950
Italy,ITA,2022-10-08,50915130
Italy,ITA,2022-10-09,50915132
Italy,ITA,2022-10-10,50915304
Italy,ITA,2022-10-11,50915510
Italy,ITA,2022-10-12,50915760
Italy,ITA,2022-10-13,50916070
Italy,ITA,2022-10-14,50916324
Italy,ITA,2022-10-15,50916530
Italy,ITA,2022-10-16,50916536
Italy,ITA,2022-10-17,50916816
Italy,ITA,2022-10-18,50917104
Italy,ITA,2022-10-19,50917356
Italy,ITA,2022-10-20,50917604
Italy,ITA,2022-10-21,50917890
Italy,ITA,2022-10-22,50918096
Italy,ITA,2022-10-23,50918108
Italy,ITA,2022-10-24,50918296
Italy,ITA,2022-10-25,50918584
Italy,ITA,2022-10-26,50918984
Italy,ITA,2022-10-27,50919320
Italy,ITA,2022-10-28,50919650
Italy,ITA,2022-10-29,50919790
Italy,ITA,2022-10-30,50919812
Italy,ITA,2022-10-31,50920016
Italy,ITA,2022-11-01,50920024
Italy,ITA,2022-11-02,50920210
Italy,ITA,2022-11-03,50920440
Italy,ITA,2022-11-04,50920650
Italy,ITA,2022-11-05,50920780
Italy,ITA,2022-11-06,50920790
Italy,ITA,2022-11-07,50920976
Italy,ITA,2022-11-08,50921316
Italy,ITA,2022-11-09,50921520
Italy,ITA,2022-11-10,50921780
Italy,ITA,2022-11-11,50922010
Italy,ITA,2022-11-12,50922156
Italy,ITA,2022-11-13,50922160
Italy,ITA,2022-11-14,50922332
Italy,ITA,2022-11-15,50922550
Italy,ITA,2022-11-16,50922824
Italy,ITA,2022-11-17,50923108
Italy,ITA,2022-11-18,50923324
Italy,ITA,2022-11-19,50923430
Italy,ITA,2022-11-20,50923440
Italy,ITA,2022-11-21,50923600
Italy,ITA,2022-11-22,50923776
Italy,ITA,2022-11-23,50924000
Italy,ITA,2022-11-24,50924200
Italy,ITA,2022-11-25,50924400
Italy,ITA,2022-11-26,50924532
Italy,ITA,2022-11-27,50924556
Italy,ITA,2022-11-28,50924730
Italy,ITA,2022-11-29,50924984
Italy,ITA,2022-11-30,50925204
Italy,ITA,2022-12-01,50925376
Italy,ITA,2022-12-02,50925620
Italy,ITA,2022-12-03,50925750
Italy,ITA,2022-12-04,50925756
Italy,ITA,2022-12-05,50925950
Italy,ITA,2022-12-06,50926148
Italy,ITA,2022-12-07,50926364
Italy,ITA,2022-12-08,50926370
Italy,ITA,2022-12-09,50926544
Italy,ITA,2022-12-10,50926610
Italy,ITA,2022-12-11,50926616
Italy,ITA,2022-12-12,50926736
Italy,ITA,2022-12-13,50926976
Italy,ITA,2022-12-14,50927170
Italy,ITA,2022-12-15,50927372
Italy,ITA,2022-12-16,50927536
Italy,ITA,2022-12-17,50927630
Italy,ITA,2022-12-18,50927644
Italy,ITA,2022-12-19,50927790
Italy,ITA,2022-12-20,50927960
Italy,ITA,2022-12-21,50928096
Italy,ITA,2022-12-22,50928220
Italy,ITA,2022-12-23,50928348
Italy,ITA,2022-12-24,50928388
Italy,ITA,2022-12-25,50928388
Italy,ITA,2022-12-26,50928390
Italy,ITA,2022-12-27,50928536
Italy,ITA,2022-12-28,50928664
Italy,ITA,2022-12-29,50928816
Italy,ITA,2022-12-30,50928920
Italy,ITA,2022-12-31,50928932
Italy,ITA,2023-01-01,50928936
Italy,ITA,2023-01-02,50929004
Italy,ITA,2023-01-03,50929184
Italy,ITA,2023-01-04,50929340
Italy,ITA,2023-01-05,50929504
Italy,ITA,2023-01-06,50929508
Italy,ITA,2023-01-07,50929610
Italy,ITA,2023-01-08,50929612
Italy,ITA,2023-01-09,50929750
Italy,ITA,2023-01-10,50929890
Italy,ITA,2023-01-11,50930100
Italy,ITA,2023-01-12,50930284
Italy,ITA,2023-01-13,50930450
Italy,ITA,2023-01-14,50930604
Italy,ITA,2023-01-15,50930610
Italy,ITA,2023-01-16,50930700
Italy,ITA,2023-01-17,50930852
Italy,ITA,2023-01-18,50931020
Italy,ITA,2023-01-19,50931170
Italy,ITA,2023-01-20,50931336
Italy,ITA,2023-01-21,50931424
Italy,ITA,2023-01-22,50931428
Italy,ITA,2023-01-23,50931508
Italy,ITA,2023-01-24,50931660
Italy,ITA,2023-01-25,50931816
Italy,ITA,2023-01-26,50931976
Italy,ITA,2023-01-27,50932076
Italy,ITA,2023-01-28,50932136
Italy,ITA,2023-01-29,50932140
Italy,ITA,2023-01-30,50932216
Italy,ITA,2023-01-31,50932344
Italy,ITA,2023-02-01,50932410
Italy,ITA,2023-02-02,50932492
Italy,ITA,2023-02-03,50932576
Italy,ITA,2023-02-04,50932636
Italy,ITA,2023-02-05,50932636
Italy,ITA,2023-02-06,50932710
Italy,ITA,2023-02-07,50932784
Italy,ITA,2023-02-08,50932860
Italy,ITA,2023-02-09,50932936
Italy,ITA,2023-02-10,50933000
Italy,ITA,2023-02-11,50933080
Italy,ITA,2023-02-12,50933080
Italy,ITA,2023-02-13,50933130
Italy,ITA,2023-02-14,50933210
Italy,ITA,2023-02-15,50933280
Italy,ITA,2023-02-16,50933350
Italy,ITA,2023-02-17,50933400
Italy,ITA,2023-02-18,50933428
Italy,ITA,2023-02-19,50933428
Italy,ITA,2023-02-20,50933470
Italy,ITA,2023-02-21,50933564
Italy,ITA,2023-02-22,50933704
Italy,ITA,2023-02-23,50933770
Italy,ITA,2023-02-24,50933816
Italy,ITA,2023-02-25,50933850
Italy,ITA,2023-02-26,50933850
Italy,ITA,2023-02-27,50933884
Italy,ITA,2023-02-28,50933948
Italy,ITA,2023-03-01,50933996
Italy,ITA,2023-03-02,50934084
Italy,ITA,2023-03-03,50934124
Italy,ITA,2023-03-04,50934144
Italy,ITA,2023-03-05,50934144
Italy,ITA,2023-03-06,50934172
Italy,ITA,2023-03-07,50934216
Italy,ITA,2023-03-08,50934250
Italy,ITA,2023-03-09,50934308
Italy,ITA,2023-03-10,50934344
Italy,ITA,2023-03-11,50934370
Italy,ITA,2023-03-12,50934370
Italy,ITA,2023-03-13,50934390
Italy,ITA,2023-03-14,50934444
